(3C41CC39090909,0.04748902949111178)
(00000FF00FF00F,0.04748902949111178)
(00001001000000,0.04748902949111178)
(000000FFFF00FF,0.04748902949111178)
(C0043006F00700,0.04748902949111178)
(00000000000C70,0.04748902949111178)
(0909090908B442,0.04748902949111178)
(00FFFFFF000000,0.04748902949111178)
(0073006F006600,0.04748902949111178)
(FFFF0000FFFFFF,0.04748902949111178)
(00000080000080,0.04748902949111178)
(000FFFFFF00000,0.04748902949111178)
(400002000000FF,0.04748902949111178)
(00080000080000,0.04748902949111178)
(000FFFF00FF000,0.04748902949111178)
(00800080800000,0.04748902949111178)
(00000002800000,0.04748902949111178)
(00000260000000,0.04748902949111178)
(0030002E003000,0.04748902949111178)
(5F636F6D6D6F64,0.04748902949111178)
(4D006900630072,0.04748902949111178)
(00072006500730,0.04748902949111178)
(06C0043006F007,0.04748902949111178)
(C0000000000000,0.04748902949111178)
(0000008B44240C,0.04748902949111178)
(0000000000C705,0.04748902949111178)
(83C41CC3909090,0.04748902949111178)
(500000000004D0,0.04748902949111178)
(0000FFFF00FF00,0.04748902949111178)
(06000000060000,0.04748902949111178)
(0000A015400050,0.04748902949111178)
(FF0000FF000000,0.04748902949111178)
(7446696C746572,0.04748902949111178)
(C00F84C0000000,0.04748902949111178)
(10000000000010,0.04748902949111178)
(000000000004B4,0.04748902949111178)
(07040000000000,0.04748902949111178)
(72006100740069,0.04748902949111178)
(00000800000800,0.04748902949111178)
(4500004C010700,0.04748902949111178)
(F5F636F6D6D6F6,0.04748902949111178)
(09090909083EC1,0.04748902949111178)
(20000002200000,0.04748902949111178)
(630072006F0073,0.04748902949111178)
(0005959C38B65E,0.04748902949111178)
(C70424FFFFFFFF,0.04748902949111178)
(00000300680000,0.04748902949111178)
(7436C6F73654B6,0.04748902949111178)
(0000000000004B,0.04748902949111178)
(1E000000040000,0.04748902949111178)
(504500004C0107,0.04748902949111178)
(1000400E802000,0.04748902949111178)
(00008000008000,0.04748902949111178)
(05F5F636F6D6D6,0.04748902949111178)
(F0073006F00660,0.04748902949111178)
(0FFFF00FF00000,0.04748902949111178)
(00280000002000,0.04748902949111178)
(00080008080000,0.04748902949111178)
(7475616C517565,0.04748902949111178)
(00005959C38B65,0.04748902949111178)
(5C00F84C000000,0.04748902949111178)
(85C00F84C00000,0.04748902949111178)
(69727475616C51,0.04748902949111178)
(F6D70617469626,0.04748902949111178)
(08000000080008,0.04748902949111178)
(0726F746563740,0.04748902949111178)
(00600000006000,0.04748902949111178)
(00040000000010,0.04748902949111178)
(436C6F73654B65,0.04748902949111178)
(90909090909083,0.04748902949111178)
(20001005000720,0.04748902949111178)
(C41CC390909090,0.04748902949111178)
(446696C7465720,0.04748902949111178)
(07972696768742,0.04748902949111178)
(27372630000000,0.04748902949111178)
(8616E646C65000,0.04748902949111178)
(30000000100000,0.04748902949111178)
(F636F6D6D6F646,0.04748902949111178)
(96C654E616D654,0.04748902949111178)
(556E6B6E6F776E,0.04748902949111178)
(45EC8B088B0989,0.04748902949111178)
(6C654E616D6541,0.04748902949111178)
(70000000020000,0.04748902949111178)
(50726976696C65,0.04748902949111178)
(FF00FF000000FF,0.04748902949111178)
(0630072006F007,0.04748902949111178)
(4006F007700730,0.04748902949111178)
(73726300000000,0.04748902949111178)
(00000100100000,0.04748902949111178)
(F00FF000000FF0,0.04748902949111178)
(727475616C5175,0.04748902949111178)
(FF000000FFFF00,0.04748902949111178)
(27475616C51756,0.04748902949111178)
(6500000000004D,0.04748902949111178)
(90909090909053,0.04748902949111178)
(0008D04408D048,0.04748902949111178)
(09090908B44240,0.04748902949111178)
(17400000000000,0.04748902949111178)
(090909083EC1C8,0.04748902949111178)
(80008000000080,0.04748902949111178)
(00000000030040,0.04748902949111178)
(00080800080000,0.04748902949111178)
(00007000000002,0.04748902949111178)
(80000000808000,0.04748902949111178)
(900630072006F0,0.04748902949111178)
(00200000022000,0.04748902949111178)
(04372656174654,0.04748902949111178)
(10004000000000,0.04748902949111178)
(00440000000000,0.04748902949111178)
(1CCCCCCCCCCCCC,0.04748902949111178)
(56374696F6E000,0.04748902949111178)
(06F00660074002,0.04748902949111178)
(01000400000000,0.04748902949111178)
(400085C00F84C0,0.04748902949111178)
(705F5F636F6D6D,0.04748902949111178)
(00630072006F00,0.04748902949111178)
(909090909090FF,0.04748902949111178)
(08000000080800,0.04748902949111178)
(0C390909090909,0.04748902949111178)
(00000100000006,0.04748902949111178)
(02000000220000,0.04748902949111178)
(B0040000000000,0.04748902949111178)
(00040000000020,0.04748902949111178)
(00000010004000,0.04748902949111178)
(80000000800080,0.04748902949111178)
(005959C38B65E8,0.04748902949111178)
(06900630072006,0.04748902949111178)
(9727475616C517,0.04748902949111178)
(79726967687420,0.04748902949111178)
(0043006F007200,0.04748902949111178)
(636F6D6D6F6465,0.04748902949111178)
(0000000000001E,0.04748902949111178)
(00800000800000,0.04748902949111178)
(00000008080008,0.04748902949111178)
(006E0079004E00,0.044352815592370365)
(20000000400000,0.044352815592370365)
(00630074005600,0.044352815592370365)
(40069006F006E0,0.044352815592370365)
(9006E006700460,0.044352815592370365)
(00610074006900,0.044352815592370365)
(00100460069006,0.044352815592370365)
(65007800650000,0.044352815592370365)
(0740069006F006,0.044352815592370365)
(1644C696272617,0.044352815592370365)
(50063007400560,0.044352815592370365)
(00000200000602,0.044352815592370365)
(0000200000602E,0.044352815592370365)
(61006E0079004E,0.044352815592370365)
(1006E0079004E0,0.044352815592370365)
(0100460069006C,0.044352815592370365)
(69006E00670046,0.044352815592370365)
(100460069006C0,0.044352815592370365)
(644C6962726172,0.044352815592370365)
(006E0067004600,0.044352815592370365)
(004F004E005F00,0.044352815592370365)
(9006C0065006E0,0.044352815592370365)
(9004F004E005F0,0.044352815592370365)
(69006C0065006E,0.044352815592370365)
(06500780065000,0.044352815592370365)
(50078006500000,0.044352815592370365)
(740069006F006E,0.044352815592370365)
(006C0065006E00,0.044352815592370365)
(00000030000000,0.044352815592370365)
(75006300740056,0.044352815592370365)
(06100740069006,0.044352815592370365)
(49004F004E005F,0.044352815592370365)
(61644C69627261,0.044352815592370365)
(450726F6341646,0.041676020279935555)
(657450726F6341,0.041676020279935555)
(F0000000000000,0.041676020279935555)
(00000000C00000,0.041676020279935555)
(06F00640075006,0.041676020279935555)
(7450726F634164,0.041676020279935555)
(50726F63416464,0.041676020279935555)
(00640075006300,0.041676020279935555)
(03000000000000,0.041676020279935555)
(7657450726F634,0.041676020279935555)
(0000000C000000,0.040459946666248636)
(00000000003000,0.040459946666248636)
(0726F636573730,0.040459946666248636)
(726F6365737300,0.040459946666248636)
(00000000010001,0.040459946666248636)
(03400620030000,0.03526771777651738)
(400000C02E7273,0.03526771777651738)
(00028000000000,0.03526771777651738)
(00280000000000,0.03526771777651738)
(64756C6548616E,0.03526771777651738)
(25365727669636,0.03526771777651738)
(616E646C657200,0.03526771777651738)
(0000000FF00000,0.03526771777651738)
(0720069006E006,0.03526771777651738)
(0070006F007200,0.03526771777651738)
(656E7454687265,0.03526771777651738)
(00000400000420,0.03526771777651738)
(FFFFFF01000000,0.03526771777651738)
(10400000000000,0.03526771777651738)
(E7454687265616,0.03526771777651738)
(4756C6548616E6,0.03526771777651738)
(00034006200300,0.03526771777651738)
(00000160000000,0.03526771777651738)
(3726F736F66742,0.03526771777651738)
(6E745468726561,0.03526771777651738)
(0000B801000000,0.03526771777651738)
(80000000E1FBA0,0.03526771777651738)
(30003400620030,0.03526771777651738)
(34006200300000,0.03526771777651738)
(40062003000000,0.03526771777651738)
(00000C02E72737,0.03526771777651738)
(00000016000000,0.03526771777651738)
(F64756C6548616,0.03526771777651738)
(46696C654E616D,0.03526771777651738)
(00000001000001,0.03526771777651738)
(0000C02E727372,0.03526771777651738)
(D0000000000000,0.03526771777651738)
(06300720069007,0.03526771777651738)
(D6F64756C65486,0.03526771777651738)
(00180000000000,0.03526771777651738)
(000C02E7273726,0.03526771777651738)
(00909090909090,0.03526771777651738)
(00000000FF0000,0.03526771777651738)
(00620030000000,0.03526771777651738)
(44000000000000,0.03526771777651738)
(06500730063007,0.03526771777651738)
(2656E745468726,0.03526771777651738)
(933322E646C6C0,0.03526771777651738)
(00340062003000,0.03526771777651738)
(272656E7454687,0.03526771777651738)
(6F64756C654861,0.03526771777651738)
(61000000000000,0.03526771777651738)
(436F6E736F6C65,0.03526771777651738)
(72656E74546872,0.03526771777651738)
(000000000000C0,0.03526771777651738)
(00000000000500,0.03526771777651738)
(00090909090909,0.03526771777651738)
(00000000100090,0.03526771777651738)
(56E74546872656,0.03526771777651738)
(00000000010009,0.03526771777651738)
(00000500000000,0.029283807734065026)
(069006E0067004,0.029283807734065026)
(469636B436F756,0.029283807734065026)
(720069006E0067,0.029283807734065026)
(00000FFFFFFFFF,0.029283807734065026)
(963726F736F667,0.029283807734065026)
(63726F736F6674,0.029283807734065026)
(90909090909090,0.029283807734065026)
(00720069006E00,0.029283807734065026)
(00690067006900,0.029283807734065026)
(00060000000000,0.029283807734065026)
(00000220000000,0.029283807734065026)
(0010043006F006,0.029283807734065026)
(061006C0046006,0.029283807734065026)
(00670069006E00,0.029283807734065026)
(10000000200000,0.029283807734065026)
(20069006E00670,0.029283807734065026)
(3006F006D00700,0.029283807734065026)
(900670069006E0,0.029283807734065026)
(006F006D007000,0.029283807734065026)
(06F006E0000003,0.029283807734065026)
(20069006700690,0.029283807734065026)
(00000000005000,0.029283807734065026)
(43006F006D0070,0.029283807734065026)
(72006900670069,0.029283807734065026)
(6900670069006E,0.029283807734065026)
(00000022000000,0.029283807734065026)
(06900670069006,0.029283807734065026)
(09090909090909,0.029283807734065026)
(10000000020000,0.029283807734064998)
(00100000000200,0.029283807734064998)
(01000000002000,0.029283807734064998)
(70069006E00610,0.02590614543498504)
(00040000000100,0.02590614543498504)
(74004E0061006D,0.02590614543498504)
(C6F61644C69627,0.02590614543498504)
(65745379737465,0.02590614543498504)
(06C0065006E006,0.02590614543498504)
(72006E0061006C,0.02590614543498504)
(E0067004600690,0.02590614543498504)
(670069006E0061,0.02590614543498504)
(00780065000000,0.02590614543498504)
(0072006E006100,0.02590614543498504)
(400650072006E0,0.02590614543498504)
(06300740056006,0.02590614543498504)
(2006E0061006C0,0.02590614543498504)
(06E0079004E006,0.02590614543498504)
(C00460069006C0,0.02590614543498504)
(C0065006E00610,0.02590614543498504)
(FFFFFFFFFFFFFF,0.02590614543498504)
(006F0000000000,0.02590614543498504)
(6E006700460069,0.02590614543498504)
(0065006E006100,0.02590614543498504)
(4C6F61644C6962,0.02590614543498504)
(9006E0061006C0,0.02590614543498504)
(06F00000000002,0.02590614543498504)
(7400650072006E,0.02590614543498504)
(06700460069006,0.02590614543498504)
(00000000004400,0.02590614543498504)
(65000000000000,0.02590614543498504)
(00000070000000,0.02590614543498504)
(F61644C6962726,0.02590614543498504)
(69006E0061006C,0.02590614543498504)
(00670046006900,0.02590614543498504)
(00000280000000,0.02590614543498504)
(47657453797374,0.02590614543498504)
(6F61644C696272,0.02590614543498504)
(00400000001000,0.02590614543498504)
(650072006E0061,0.02590614543498504)
(50052005300490,0.02590614543498504)
(049004F004E005,0.02590614543498504)
(000000000C0000,0.02590614543498504)
(00004000000010,0.02590614543498504)
(57453797374656,0.02590614543498504)
(7453797374656D,0.02590614543498504)
(00000000044000,0.02590614543498504)
(50072006E00610,0.02590614543498504)
(45005200530049,0.02590614543498504)
(0069006E006100,0.02590614543498504)
(4004E0061006D0,0.02590614543498504)
(6006F000000000,0.02590614543498504)
(00650072006E00,0.02590614543498504)
(41646472657373,0.02590614543498504)
(6C0065006E0061,0.02590614543498504)
(6C00460069006C,0.02590614543498504)
(0000000000C000,0.02590614543498504)
(76574537973746,0.02590614543498504)
(66006F00000000,0.02590614543498504)
(0650072006E006,0.02590614543498504)
(02E00650078006,0.02590614543498504)
(002E0065007800,0.02590614543498504)
(00520053004900,0.02590614543498504)
(066006F0000000,0.02590614543498504)
(6548616E646C65,0.02590614543498504)
(04F004E005F004,0.02590614543498504)
(00000020000000,0.025033486550422604)
(00002000000000,0.025033486550422604)
(00000400000E00,0.02503348655042259)
(000000000002E6,0.02503348655042259)
(76874202863292,0.02503348655042259)
(475616C5175657,0.02503348655042259)
(DC20400CCCCCCC,0.02503348655042259)
(74006500640020,0.02503348655042259)
(40000000000002,0.02503348655042259)
(600300030002E0,0.02503348655042259)
(C745FC00000000,0.02503348655042259)
(00000000002C00,0.02503348655042259)
(002E0031002E00,0.02503348655042259)
(000000600000E0,0.02503348655042259)
(00004D00690063,0.02503348655042259)
(53656375726974,0.02503348655042259)
(2E000000000000,0.02503348655042259)
(00650072002000,0.02503348655042259)
(200043006F0072,0.02503348655042259)
(005F5F705F5F63,0.02503348655042259)
(03400300039003,0.02503348655042259)
(0000000004D006,0.02503348655042259)
(5265674F70656E,0.02503348655042259)
(04D00690063007,0.02503348655042259)
(0041006C006C00,0.02503348655042259)
(03600300030002,0.02503348655042259)
(00000600000E00,0.02503348655042259)
(CCCCCCCCCCFF25,0.02503348655042259)
(06100000000000,0.02503348655042259)
(E002E002000410,0.02503348655042259)
(26967687420286,0.02503348655042259)
(20000000600000,0.02503348655042259)
(000004C0016000,0.02503348655042259)
(526567436C6F73,0.02503348655042259)
(50072006100740,0.02503348655042259)
(F00FF00FFFF000,0.02503348655042259)
(E00000031002E0,0.02503348655042259)
(0FF0000FF00000,0.02503348655042259)
(00043006F00720,0.02503348655042259)
(26976696C65676,0.02503348655042259)
(07200650073006,0.02503348655042259)
(CCCCCCCCCCCCFF,0.02503348655042259)
(03000390030003,0.02503348655042259)
(E00200041006C0,0.02503348655042259)
(0400CCCCCCCCCC,0.02503348655042259)
(20400CCCCCCCCC,0.02503348655042259)
(5616C517565727,0.02503348655042259)
(061006C0043006,0.02503348655042259)
(004C0016000100,0.02503348655042259)
(00034003000390,0.02503348655042259)
(00FF0000FF0000,0.02503348655042259)
(000000FF0000FF,0.02503348655042259)
(00200000003000,0.02503348655042259)
(004D0069006300,0.02503348655042259)
(7400200043006F,0.02503348655042259)
(6E00000031002E,0.02503348655042259)
(6400008E640000,0.02503348655042259)
(567436C6F73654,0.02503348655042259)
(6D616E644C696E,0.02503348655042259)
(60000000400000,0.02503348655042259)
(E6400000000000,0.02503348655042259)
(6F006600740020,0.02503348655042259)
(00000008000008,0.02503348655042259)
(00000FF0000FF0,0.02503348655042259)
(616C4672656500,0.02503348655042259)
(72696768742028,0.02503348655042259)
(006D002E003000,0.02503348655042259)
(E00000000E1FBA,0.02503348655042259)
(72696E74660000,0.02503348655042259)
(07446696C74657,0.02503348655042259)
(46578740000000,0.02503348655042259)
(5DC20400CCCCCC,0.02503348655042259)
(400200043006F0,0.02503348655042259)
(0020004F007000,0.02503348655042259)
(616E6775616765,0.02503348655042259)
(F5F705F5F636F6,0.02503348655042259)
(80234000000560,0.02503348655042259)
(200010043006F0,0.02503348655042259)
(07000000000000,0.02503348655042259)
(5F00720074006D,0.02503348655042259)
(00000004D00690,0.02503348655042259)
(2E646C6C005553,0.02503348655042259)
(00041006C006C0,0.02503348655042259)
(00740020004300,0.02503348655042259)
(74726F6C667000,0.02503348655042259)
(68742028632920,0.02503348655042259)
(CCCCCCCCCCCFF2,0.02503348655042259)
(00FFFF0000FFFF,0.02503348655042259)
(F0000FFFFFF000,0.02503348655042259)
(34003000390030,0.02503348655042259)
(0726976696C656,0.02503348655042259)
(6567436C6F7365,0.02503348655042259)
(20007200650073,0.02503348655042259)
(40065006400200,0.02503348655042259)
(000000000A0000,0.02503348655042259)
(00660074002000,0.02503348655042259)
(00100000000004,0.02503348655042259)
(65007300650072,0.02503348655042259)
(646C6C00555345,0.02503348655042259)
(726F6C66700000,0.02503348655042259)
(265674F70656E4,0.02503348655042259)
(02000570069006,0.02503348655042259)
(F0066007400200,0.02503348655042259)
(02000000000100,0.02503348655042259)
(00740073002000,0.02503348655042259)
(06D002E0030003,0.02503348655042259)
(06800740000002,0.02503348655042259)
(00000000010004,0.02503348655042259)
(043006F0072007,0.02503348655042259)
(75616C51756572,0.02503348655042259)
(65674F70656E4B,0.02503348655042259)
(B0000001000000,0.02503348655042259)
(000000000000FE,0.02503348655042259)
(0300030002E003,0.02503348655042259)
(000000000000D8,0.02503348655042259)
(00030000000100,0.02503348655042259)
(00340030003900,0.02503348655042259)
(F00720074006D0,0.02503348655042259)
(FFFFCCCCCCCCCC,0.02503348655042259)
(10000001000000,0.02503348655042259)
(616C5175657279,0.02503348655042259)
(07400200043006,0.02503348655042259)
(500002E6500003,0.02503348655042259)
(072696E7466000,0.02503348655042259)
(FFFFFFFFFFFFF8,0.02503348655042259)
(01000000400000,0.02503348655042259)
(00000000006004,0.02503348655042259)
(2000570069006E,0.02503348655042259)
(0000004C001600,0.02503348655042259)
(00000009000000,0.02503348655042259)
(06E00000031002,0.02503348655042259)
(36F6D6D616E644,0.02503348655042259)
(0002E000000000,0.02503348655042259)
(30003400300039,0.02503348655042259)
(F6D6D616E644C6,0.02503348655042259)
(00100100000000,0.02503348655042259)
(02E0031002E003,0.02503348655042259)
(74006D002E0030,0.02503348655042259)
(00650064002000,0.02503348655042259)
(00000004C00160,0.02503348655042259)
(B45EC8B088B098,0.02503348655042259)
(00000014000000,0.02503348655042259)
(0000000000008F,0.02503348655042259)
(5F705F5F636F6D,0.02503348655042259)
(4726F6C6670000,0.02503348655042259)
(C616E677561676,0.02503348655042259)
(436F6D6D616E64,0.02503348655042259)
(00010000003000,0.02503348655042259)
(000FF0000FF000,0.02503348655042259)
(00010000001000,0.02503348655042259)
(6C6F73654B6579,0.02503348655042259)
(00000400000002,0.02503348655042259)
(726976696C6567,0.02503348655042259)
(FF00FF00FFFF00,0.02503348655042259)
(06500640020006,0.02503348655042259)
(3A000000000000,0.02503348655042259)
(6300003A630000,0.02503348655042259)
(2E00200041006C,0.02503348655042259)
(50073006500720,0.02503348655042259)
(6D6D616E644C69,0.02503348655042259)
(65007200610074,0.02503348655042259)
(0000004D006900,0.02503348655042259)
(D616E644C696E6,0.02503348655042259)
(97269676874202,0.02503348655042259)
(40065006D00000,0.02503348655042259)
(43006F00720070,0.02503348655042259)
(3600300030002E,0.02503348655042259)
(00610074006500,0.02503348655042259)
(6F006E00000031,0.02503348655042259)
(0065006D000000,0.02503348655042259)
(707446696C7465,0.02503348655042259)
(0004C001600010,0.02503348655042259)
(720074006D002E,0.02503348655042259)
(00720074006D00,0.02503348655042259)
(F705F5F636F6D6,0.02503348655042259)
(000570069006E0,0.02503348655042259)
(7696E646F77732,0.02503348655042259)
(00650064000000,0.02503348655042259)
(00FF00FFFF0000,0.02503348655042259)
(67687420286329,0.02503348655042259)
(4F000000000000,0.02503348655042259)
(05F5F705F5F636,0.02503348655042259)
(20065007300650,0.02503348655042259)
(616E644C696E65,0.02503348655042259)
(20074006D002E0,0.02503348655042259)
(26563746F72794,0.02503348655042259)
(006D0000000000,0.02503348655042259)
(63707446696C74,0.02503348655042259)
(4006D002E00300,0.02503348655042259)
(FFF0000FFFFFF0,0.02503348655042259)
(0004D006900630,0.02503348655042259)
(740065006D0000,0.02503348655042259)
(000000000000EE,0.02503348655042259)
(0000031002E003,0.02503348655042259)
(300000004C0016,0.02503348655042259)
(60074002000430,0.02503348655042259)
(D6D616E644C696,0.02503348655042259)
(00000000007000,0.02503348655042259)
(C6F73654B65790,0.02503348655042259)
(26567436C6F736,0.02503348655042259)
(00200041006C00,0.02503348655042259)
(00300030002E00,0.02503348655042259)
(54000000000000,0.02503348655042259)
(000004D0069006,0.02503348655042259)
(0074006D002E00,0.02503348655042259)
(FF0000FFFFFF00,0.02503348655042259)
(6F73654B657900,0.02503348655042259)
(C20400CCCCCCCC,0.02503348655042259)
(57453746172747,0.02503348655042259)
(00640020006100,0.02503348655042259)
(00060001000000,0.02503348655042259)
(36C6F73654B657,0.02503348655042259)
(00100010000003,0.02503348655042259)
(00570069006E00,0.02503348655042259)
(00000031002E00,0.02503348655042259)
(0200043006F007,0.02503348655042259)
(002E0020004100,0.02503348655042259)
(00650073006500,0.02503348655042259)
(041006C006C002,0.02503348655042259)
(00020000000300,0.02503348655042259)
(005F0072007400,0.02503348655042259)
(6500002E650000,0.02503348655042259)
(07400650064002,0.02503348655042259)
(00000A00000000,0.02503348655042259)
(66007400200043,0.02503348655042259)
(06600740020004,0.02503348655042259)
(69676874202863,0.02503348655042259)
(0740065006D000,0.02503348655042259)
(00300039003000,0.02503348655042259)
(00360030003000,0.02503348655042259)
(00200057006900,0.02503348655042259)
(FFFFFFFFFFFFFC,0.02503348655042259)
(40000000010004,0.02503348655042259)
(6E002E00200041,0.02503348655042259)
(000000000000BC,0.02503348655042259)
(006E0000003100,0.02503348655042259)
(00004C00160001,0.02503348655042259)
(005F5F705F5F66,0.02503348655042259)
(00100040000000,0.02503348655042259)
(E646C6C0055534,0.02503348655042259)
(07200760065006,0.02503348655042259)
(F006E000000310,0.02503348655042259)
(00003006800000,0.02503348655042259)
(074006D002E003,0.02503348655042259)
(0720074006D002,0.02503348655042259)
(200041006C006C,0.02503348655042259)
(0000000000006C,0.02503348655042259)
(3707446696C746,0.02503348655042259)
(8B45EC8B088B09,0.02503348655042259)
(5F5F705F5F636F,0.02503348655042259)
(000000004D0069,0.02503348655042259)
(0200041006C006,0.02503348655042259)
(00080000000808,0.02503348655042259)
(0000000FF0000F,0.02503348655042259)
(02E00200041006,0.02503348655042259)
(0000FF0000FF00,0.02503348655042259)
(02E00000000000,0.02503348655042259)
(00002000000030,0.02503348655042259)
(6F6D6D616E644C,0.02503348655042259)
(05F00720074006,0.02503348655042259)
(01000000500000,0.02503348655042259)
(40030003900300,0.02503348655042259)
(96768742028632,0.02503348655042259)
(72006500730065,0.02503348655042259)
(06E0061006C004,0.023945096525980647)
(006E0061006C00,0.023945096525980647)
(00740069006F00,0.023945096525980647)
(000000000000FF,0.023945096525980647)
(64007500630074,0.023945096525980647)
(F0064007500630,0.023945096525980647)
(22E646C6C00000,0.023945096525980647)
(00010050007200,0.023945096525980647)
(00000028000000,0.023945096525980647)
(6F634164647265,0.023945096525980647)
(726F6341646472,0.023945096525980647)
(00100500072006,0.023945096525980647)
(6F006400750063,0.023945096525980647)
(26F63416464726,0.023945096525980647)
(00750063007400,0.023945096525980647)
(07200690067006,0.023945096525980647)
(0726F634164647,0.023945096525980647)
(4C696272617279,0.023945096525980647)
(57450726F63416,0.023945096525980647)
(40075006300740,0.023945096525980647)
(00010046006900,0.023945096525980647)
(E0061006D00650,0.022907827434180406)
(A0000000000000,0.022907827434180406)
(006F0064007500,0.022907827434180406)
(00000000100010,0.022907827434180406)
(10000000400000,0.022907827434180406)
(26F63657373000,0.022907827434180406)
(061006D0065000,0.022907827434180406)
(450726F6365737,0.022907827434180406)
(0061006D006500,0.022907827434180406)
(00000000000300,0.022907827434180406)
(1006D006500000,0.022907827434180406)
(6F636573730000,0.022907827434180406)
(00000001000100,0.022907827434180406)
(61006D00650000,0.022907827434180406)
(004B45524E454C,0.022907827434180406)
(01000000040000,0.022907827434180406)
(00000004000004,0.022907827434180406)
(04B45524E454C3,0.022907827434180406)
(FFFFFF00000000,0.022582182471828638)
(00000000008000,0.022582182471828638)
(50726F63657373,0.022582182471828638)
(00000010001000,0.022582182471828638)
(02340000005600,0.017451836706533497)
(00080000000800,0.017451836706533497)
(79007300740065,0.017451836706533497)
(6F64756C654669,0.017451836706533497)
(90073007400650,0.017451836706533497)
(475616C50726F7,0.017451836706533497)
(00000180000800,0.017451836706533497)
(9727475616C507,0.017451836706533497)
(7475616C50726F,0.017451836706533497)
(669727475616C5,0.017451836706533497)
(60000000600000,0.017451836706533497)
(07300740065006,0.017451836706533497)
(C6000000000000,0.017451836706533497)
(4D6F64756C6546,0.017451836706533497)
(61006E00640020,0.017451836706533497)
(00300034006200,0.017451836706533497)
(04372656174655,0.017451836706533497)
(75616C50726F74,0.017451836706533497)
(00720061007400,0.017451836706533497)
(8616E646C65410,0.017451836706533497)
(00730065007200,0.017451836706533497)
(07900730074006,0.017451836706533497)
(00003400000000,0.017451836706533497)
(044656C6574654,0.017451836706533497)
(00000000A00000,0.017451836706533497)
(00740065006D00,0.017451836706533497)
(06500000000004,0.017451836706533497)
(00000200000003,0.017451836706533497)
(00000340000000,0.017451836706533497)
(27475616C50726,0.017451836706533497)
(7300740065006D,0.017451836706533497)
(6F6E7465787400,0.017451836706533497)
(03340000005600,0.017451836706533497)
(00800000008000,0.017451836706533497)
(546696C654E616,0.017451836706533497)
(374696F6E00000,0.017451836706533497)
(70061006C00430,0.017451836706533497)
(0650064002E000,0.017451836706533497)
(D6F64756C65466,0.017451836706533497)
(670061006C0043,0.017451836706533497)
(00000000050000,0.017451836706533497)
(6374696F6E0000,0.017451836706533497)
(C6546696C654E6,0.017451836706533497)
(00000300000001,0.017451836706533497)
(616C50726F7465,0.017451836706533497)
(02600000000000,0.017451836706533497)
(5616C50726F746,0.017451836706533497)
(006E0064002000,0.017451836706533497)
(05300790073007,0.017451836706533497)
(F64756C6546696,0.017451836706533497)
(0043006F007000,0.017451836706533497)
(0670061006C004,0.017451836706533497)
(00610064006500,0.017451836706533497)
(CCCCCCCCCCCCC8,0.017451836706533497)
(03400420030000,0.017451836706533497)
(56C6546696C654,0.017451836706533497)
(0061006C004300,0.017451836706533497)
(00420030000000,0.017451836706533497)
(726563746F7279,0.017451836706533497)
(756C6546696C65,0.017451836706533497)
(1006E006400200,0.017451836706533497)
(C6548616E646C6,0.017451836706533497)
(6546696C654E61,0.017451836706533497)
(00790073007400,0.017451836706533497)
(00000034000000,0.017451836706533497)
(45000000000000,0.017451836706533497)
(69727475616C50,0.017451836706533497)
(16C50726F74656,0.017451836706533497)
(40042003000000,0.017451836706533497)
(00340042003000,0.017451836706533497)
(34004200300000,0.017451836706533497)
(6C50726F746563,0.017451836706533497)
(C50726F7465637,0.017451836706533497)
(0044656C657465,0.017451836706533497)
(30079007300740,0.017451836706533497)
(07300650072007,0.017451836706533497)
(043006F0070007,0.017451836706533497)
(53007900730074,0.017451836706533497)
(00034004200300,0.017451836706533497)
(043006F006D007,0.017451836706533497)
(23400000056005,0.017451836706533497)
(00730074006500,0.017451836706533497)
(36F6E746578740,0.017451836706533497)
(0000002A000000,0.017451836706533497)
(727475616C5072,0.017451836706533497)
(54174747269627,0.017451836706533497)
(65417474726962,0.017451836706533497)
(00650064002E00,0.017451836706533497)
(64756C6546696C,0.017451836706533497)
(000001C0000000,0.017451836706533497)
(6C6546696C654E,0.017451836706533497)
(48616E646C6541,0.017451836706533497)
(6E646C65720000,0.017451836706533497)
(4756C6546696C6,0.017451836706533497)
(436F6E74657874,0.017451836706533497)
(00000000000006,0.017451836706533497)
(30003400420030,0.017451836706533497)
(28000000200000,0.017451836706533497)
(00000018000080,0.017451836706533497)
(300740065006D0,0.017451836706533497)
(03000340062003,0.017451836706533497)
(16E646C6572000,0.017451836706533497)
(650064002E0000,0.017451836706533497)
(548616E646C654,0.017451836706533497)
(0FFFFFF0000000,0.017451836706533497)
(50726F74656374,0.017451836706533497)
(64000000000000,0.013988653599771084)
(069006C0065005,0.013988653599771084)
(7456657273696F,0.013988653599771084)
(00010049006E00,0.013988653599771084)
(01000000020000,0.013988653599771084)
(F0056004500520,0.013988653599771084)
(00000700000000,0.013988653599771084)
(4EFFE000001000,0.013988653599771084)
(00100000002000,0.013988653599771084)
(CCCCCCCCCCCCCC,0.013988653599771084)
(0C02E727372630,0.013988653599771084)
(90000000000000,0.013988653599771084)
(053005F0056004,0.013988653599771084)
(456657273696F6,0.013988653599771084)
(00000000000090,0.013988653599771084)
(049006E0074006,0.013988653599771084)
(00000001000904,0.013988653599771084)
(D04EFFE0000010,0.013988653599771084)
(04EFFE00000100,0.013988653599771084)
